,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedexp,0,0,100,0.1,5,1,9,0.0124,0.01382,0.0112,0.01063,5.13675234375,5.13308330078125,5.2856625,5.28493251953125
1,TinyImageNet,fedexp,0,0,100,0.1,5,1,19,0.0388,0.03989,0.0296,0.03353,4.956527734375,4.94527240234375,5.1502427734375,5.146928515625
2,TinyImageNet,fedexp,0,0,100,0.1,5,1,29,0.0539,0.05769,0.0466,0.04951,4.8578501953125,4.82489125,5.0099783203125,4.9964668359375
3,TinyImageNet,fedexp,0,0,100,0.1,5,1,39,0.0616,0.07196,0.0588,0.06681,4.7552515625,4.69852203125,4.887043359375,4.8548184375
4,TinyImageNet,fedexp,0,0,100,0.1,5,1,49,0.0699,0.08018,0.0707,0.08354,4.7049921875,4.6035422265625,4.762515234375,4.69792548828125
5,TinyImageNet,fedexp,0,0,100,0.1,5,1,59,0.0793,0.10002,0.0818,0.09841,4.5973275390625,4.4398126171875,4.649230078125,4.537874140625
6,TinyImageNet,fedexp,0,0,100,0.1,5,1,69,0.0819,0.10665,0.0904,0.11099,4.576326953125,4.37535888671875,4.5721484375,4.41998947265625
7,TinyImageNet,fedexp,0,0,100,0.1,5,1,79,0.0956,0.12483,0.096,0.12508,4.48763125,4.22925392578125,4.4895,4.2772403515625
8,TinyImageNet,fedexp,0,0,100,0.1,5,1,89,0.0921,0.12364,0.104,0.14196,4.6258888671875,4.3063164453125,4.4095064453125,4.13811306640625
9,TinyImageNet,fedexp,0,0,100,0.1,5,1,99,0.1103,0.14874,0.1145,0.15838,4.3562609375,4.08394171875,4.3332548828125,4.02366080078125
10,TinyImageNet,fedexp,0,0,100,0.1,5,1,109,0.1162,0.15842,0.1249,0.17513,4.5223087890625,4.07193421875,4.2625607421875,3.9077348046875
11,TinyImageNet,fedexp,0,0,100,0.1,5,1,119,0.1245,0.16578,0.1332,0.19106,4.380477734375,3.971874169921875,4.2033892578125,3.798135888671875
12,TinyImageNet,fedexp,0,0,100,0.1,5,1,129,0.1334,0.19415,0.1513,0.20967,4.3878443359375,3.81884181640625,4.1318603515625,3.665125537109375
13,TinyImageNet,fedexp,0,0,100,0.1,5,1,139,0.1462,0.19172,0.1608,0.22726,4.163645703125,3.764727216796875,4.0724337890625,3.543270986328125
14,TinyImageNet,fedexp,0,0,100,0.1,5,1,149,0.1678,0.22604,0.1748,0.24384,4.050148828125,3.555455927734375,3.9903111328125,3.43925736328125
15,TinyImageNet,fedexp,0,0,100,0.1,5,1,159,0.1677,0.22422,0.1806,0.25607,4.28552265625,3.630894765625,3.9748056640625,3.361525703125
16,TinyImageNet,fedexp,0,0,100,0.1,5,1,169,0.1728,0.24182,0.1908,0.27215,4.2279951171875,3.5176926171875,3.9407275390625,3.2650735546875
17,TinyImageNet,fedexp,0,0,100,0.1,5,1,179,0.1143,0.15274,0.1917,0.28541,4.7204447265625,4.26231154296875,3.9484814453125,3.19241724609375
18,TinyImageNet,fedexp,0,0,100,0.1,5,1,189,0.1373,0.18815,0.1956,0.295,4.9288669921875,4.19172361328125,3.93074306640625,3.134370283203125
19,TinyImageNet,fedexp,0,0,100,0.1,5,1,199,0.1622,0.23662,0.2037,0.30375,4.516205859375,3.666119580078125,3.88936259765625,3.07165771484375
20,TinyImageNet,fedexp,0,0,100,0.1,5,1,209,0.1524,0.22046,0.2082,0.31109,4.7666861328125,3.890026552734375,3.86015615234375,3.02471806640625
21,TinyImageNet,fedexp,0,0,100,0.1,5,1,219,0.1902,0.2829,0.2102,0.3234,4.154993359375,3.231884736328125,3.87380478515625,2.95526638671875
22,TinyImageNet,fedexp,0,0,100,0.1,5,1,229,0.1358,0.1855,0.2148,0.32844,4.3630767578125,3.825267666015625,3.85834453125,2.917491650390625
23,TinyImageNet,fedexp,0,0,100,0.1,5,1,239,0.1211,0.15959,0.2194,0.33621,6.537081640625,5.53839611328125,3.8352994140625,2.87561384765625
24,TinyImageNet,fedexp,0,0,100,0.1,5,1,249,0.1082,0.14203,0.2243,0.34346,5.606009765625,4.9484402734375,3.81349521484375,2.83602767578125
25,TinyImageNet,fedexp,0,0,100,0.1,5,1,259,0.1958,0.29656,0.2267,0.34964,4.2143017578125,3.17956447265625,3.8281748046875,2.797934580078125
26,TinyImageNet,fedexp,0,0,100,0.1,5,1,269,0.1829,0.26941,0.2276,0.3556,4.601810546875,3.5005833984375,3.8611806640625,2.758655986328125
27,TinyImageNet,fedexp,0,0,100,0.1,5,1,279,0.1971,0.29644,0.2272,0.35913,3.9697986328125,3.105403974609375,3.84924765625,2.739267119140625
28,TinyImageNet,fedexp,0,0,100,0.1,5,1,289,0.1838,0.28081,0.2283,0.36487,4.574791796875,3.43860732421875,3.83899931640625,2.7085467578125
29,TinyImageNet,fedexp,0,0,100,0.1,5,1,299,0.135,0.18871,0.2329,0.36943,5.3194609375,4.37205068359375,3.837478125,2.674135703125
