,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,9,0.0066,0.00606,0.0051,0.00478,5.3378056640625,5.3361259765625,5.29979453125,5.299819140625
1,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,19,0.0128,0.01312,0.005,0.005,5.2968923828125,5.293928359375,5.2992744140625,5.29934193359375
2,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,29,0.0121,0.01268,0.005,0.005,6.16473515625,6.163951796875,5.295892578125,5.29608025390625
3,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,39,0.0191,0.01864,0.007,0.00712,5.3832091796875,5.38954626953125,5.2906666015625,5.290909296875
4,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,49,0.0311,0.03056,0.0071,0.0067,4.9104728515625,4.9076433984375,5.28066171875,5.2809553515625
5,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,59,0.0362,0.03515,0.0074,0.00728,5.161826953125,5.15904078125,5.257294140625,5.25762419921875
6,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,69,0.0422,0.04757,0.0118,0.01165,5.1564169921875,5.11868109375,5.216635546875,5.2169234375
7,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,79,0.0522,0.05305,0.0214,0.02313,5.0735439453125,5.04707234375,5.146412890625,5.14610876953125
8,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,89,0.0645,0.06564,0.0372,0.03889,5.086819140625,5.02969669921875,5.0462505859375,5.0449461328125
9,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,99,0.0947,0.10226,0.0617,0.06342,4.3748560546875,4.30779435546875,4.9014640625,4.8981851171875
10,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,109,0.1003,0.11158,0.0901,0.09194,4.378390234375,4.2849073046875,4.7340068359375,4.7264990625
11,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,119,0.0754,0.08407,0.1163,0.11954,5.0793283203125,5.00313779296875,4.54174765625,4.526001875
12,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,129,0.0814,0.0884,0.1327,0.13953,5.176154296875,5.04949736328125,4.4005615234375,4.37586275390625
13,TinyImageNet,fedavg,0,0.5,100,0.01,5,3,139,0.0964,0.10132,0.1407,0.1486,4.84365390625,4.70725033203125,4.3437974609375,4.31403255859375
