,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddyn,0,0,100,0.01,5,3,9,0.0276,0.02897,0.005,0.00525,5.021094140625,5.01213634765625,5.2983521484375,5.2983717578125
1,TinyImageNet,feddyn,0,0,100,0.01,5,3,19,0.0455,0.0524,0.0078,0.00816,4.913701953125,4.86831583984375,5.2904091796875,5.290446171875
2,TinyImageNet,feddyn,0,0,100,0.01,5,3,29,0.0404,0.04663,0.018,0.01811,5.8400181640625,5.7253908984375,5.2632150390625,5.262299296875
3,TinyImageNet,feddyn,0,0,100,0.01,5,3,39,0.0418,0.05233,0.023,0.02444,5.491512890625,5.3609006640625,5.248457421875,5.24617953125
4,TinyImageNet,feddyn,0,0,100,0.01,5,3,49,0.0629,0.07949,0.0327,0.0344,5.198075390625,4.99430419921875,5.227711328125,5.22382353515625
5,TinyImageNet,feddyn,0,0,100,0.01,5,3,59,0.0486,0.05826,0.0428,0.04872,5.9130666015625,5.74448826171875,5.1885001953125,5.18142302734375
6,TinyImageNet,feddyn,0,0,100,0.01,5,3,69,0.0593,0.06837,0.0561,0.06397,6.18338359375,5.99059314453125,5.1407888671875,5.12852439453125
7,TinyImageNet,feddyn,0,0,100,0.01,5,3,79,0.0658,0.07751,0.072,0.0813,5.8857796875,5.65200861328125,5.0835966796875,5.06366302734375
8,TinyImageNet,feddyn,0,0,100,0.01,5,3,89,0.0661,0.07802,0.0884,0.09888,6.1302630859375,5.89938451171875,4.9936779296875,4.96314873046875
9,TinyImageNet,feddyn,0,0,100,0.01,5,3,99,0.0808,0.09953,0.099,0.11341,5.2602982421875,4.97672314453125,4.8762498046875,4.83024888671875
10,TinyImageNet,feddyn,0,0,100,0.01,5,3,109,0.0757,0.10316,0.1068,0.1251,5.256302734375,4.95343349609375,4.741473828125,4.67338548828125
11,TinyImageNet,feddyn,0,0,100,0.01,5,3,119,0.0734,0.09072,0.1152,0.13547,6.33803203125,5.999488828125,4.593373046875,4.49878109375
12,TinyImageNet,feddyn,0,0,100,0.01,5,3,129,0.0787,0.09947,0.1212,0.14218,6.4779134765625,6.0769967578125,4.502108203125,4.38953216796875
13,TinyImageNet,feddyn,0,0,100,0.01,5,3,139,0.0718,0.09607,0.1213,0.14683,6.129752734375,5.7844757421875,4.471600390625,4.35234212890625
14,TinyImageNet,feddyn,0,0,100,0.01,5,3,149,0.0845,0.11044,0.1246,0.15293,6.0766798828125,5.63177904296875,4.38411484375,4.24403728515625
15,TinyImageNet,feddyn,0,0,100,0.01,5,3,159,0.0995,0.12381,0.1301,0.15823,5.3131568359375,4.9581326171875,4.314831640625,4.15692498046875
16,TinyImageNet,feddyn,0,0,100,0.01,5,3,169,0.0879,0.10801,0.1331,0.16368,6.39896640625,6.006434375,4.27299296875,4.10420177734375
17,TinyImageNet,feddyn,0,0,100,0.01,5,3,179,0.1227,0.16039,0.1404,0.17239,5.694071875,5.08629138671875,4.1917982421875,3.991955625
