,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,9,0.005,0.005,0.0054,0.00514,5.8465234375,5.84238197265625,5.2997744140625,5.29974478515625
1,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,19,0.005,0.005,0.0051,0.00504,5.894796484375,5.89530400390625,5.299708984375,5.29969779296875
2,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,29,0.005,0.005,0.005,0.005,5.6966142578125,5.6968069921875,5.2998994140625,5.29988861328125
3,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,39,0.0051,0.00525,0.005,0.005,5.4705390625,5.47091603515625,5.30011640625,5.30009767578125
4,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,49,0.0058,0.00575,0.005,0.005,5.8128021484375,5.8141846484375,5.3005490234375,5.30053783203125
5,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,59,0.0079,0.00851,0.005,0.005,5.9159111328125,5.91566623046875,5.300663671875,5.30065283203125
6,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,69,0.0081,0.00859,0.005,0.00522,5.4372673828125,5.43925935546875,5.300973046875,5.30096005859375
7,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,79,0.0112,0.01094,0.0053,0.00533,5.303492578125,5.29758525390625,5.3020451171875,5.30209234375
8,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,89,0.0111,0.01067,0.005,0.00543,5.7550349609375,5.75999779296875,5.300034765625,5.30001703125
9,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,99,0.0203,0.02,0.0061,0.00615,5.3898705078125,5.39218849609375,5.28983671875,5.2894937109375
10,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,109,0.0349,0.03492,0.0076,0.00863,4.9725201171875,4.9674157421875,5.26241171875,5.26179564453125
11,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,119,0.0395,0.03834,0.0093,0.00904,5.5094390625,5.48017701171875,5.239921875,5.2391864453125
12,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,129,0.0426,0.04713,0.011,0.01044,5.259158203125,5.22650990234375,5.215440234375,5.21444166015625
13,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,139,0.0577,0.059,0.0157,0.01619,5.186941015625,5.14387359375,5.1559537109375,5.1543565625
14,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,149,0.0701,0.07269,0.0175,0.01884,5.112275,5.04705701171875,5.1191025390625,5.11668908203125
15,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,159,0.0776,0.08213,0.0273,0.03015,5.046805859375,4.93846314453125,5.0196509765625,5.01483662109375
16,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,169,0.0662,0.07486,0.0385,0.04213,5.36603515625,5.22802712890625,4.9374685546875,4.9300801953125
17,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,179,0.0814,0.09499,0.0499,0.05573,5.0667349609375,4.90462072265625,4.8523818359375,4.84198986328125
18,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,189,0.1041,0.11841,0.0668,0.07275,4.7006314453125,4.534223359375,4.7605375,4.74587681640625
19,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,199,0.0811,0.09213,0.0897,0.09649,5.70191015625,5.46024619140625,4.6384224609375,4.61557193359375
20,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,209,0.0806,0.0944,0.1028,0.11174,5.7449359375,5.50649322265625,4.5471740234375,4.5174143359375
21,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,219,0.0709,0.08603,0.124,0.13498,5.649830078125,5.4328315234375,4.4106705078125,4.36786587890625
22,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,229,0.1252,0.14613,0.1369,0.15107,4.3724337890625,4.133335859375,4.31923125,4.26109962890625
23,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,239,0.0802,0.09586,0.1505,0.17191,5.3940478515625,5.1609544921875,4.1486126953125,4.06230486328125
24,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,249,0.0816,0.09544,0.16,0.18511,5.4615015625,5.21402013671875,4.0515978515625,3.9420233203125
25,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,259,0.1361,0.16797,0.1669,0.19627,4.8095375,4.361199580078125,3.96655751953125,3.828281611328125
26,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,269,0.0923,0.11016,0.1685,0.20016,5.9204076171875,5.592707421875,3.95327880859375,3.80586154296875
27,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,279,0.1432,0.17913,0.1744,0.20981,4.638774609375,4.1758729296875,3.867108203125,3.683178056640625
28,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,289,0.1316,0.16448,0.1779,0.21918,4.7411576171875,4.31776806640625,3.79528388671875,3.574047861328125
29,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,299,0.0904,0.10987,0.1836,0.22419,5.550666796875,5.23577552734375,3.7735142578125,3.54068984375
30,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,309,0.0977,0.11386,0.1884,0.22856,5.4781955078125,5.16314599609375,3.75535615234375,3.509563310546875
31,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,319,0.0935,0.11024,0.1879,0.23204,5.6324736328125,5.3154344921875,3.73342763671875,3.47420912109375
32,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,329,0.1434,0.18,0.1926,0.23896,4.5740041015625,4.12311037109375,3.70563759765625,3.427710185546875
33,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,339,0.0971,0.12165,0.1966,0.24515,5.93490625,5.48491162109375,3.67088486328125,3.369354443359375
34,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,349,0.0959,0.12303,0.1992,0.24768,5.5313259765625,5.124204375,3.66209482421875,3.35747162109375
35,TinyImageNet,feddyn,0,0.5,100,0.01,5,4,359,0.1136,0.14602,0.2027,0.25241,5.410922265625,4.974754453125,3.650279296875,3.340823564453125
