,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,9,0.005,0.005,0.005,0.005,5.5640603515625,5.56435150390625,5.2996451171875,5.2996338671875
1,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,19,0.0103,0.00912,0.006,0.00561,5.607016796875,5.6048817578125,5.2994486328125,5.29946462890625
2,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,29,0.0097,0.00895,0.005,0.00498,5.8381748046875,5.83842146484375,5.2982857421875,5.29834654296875
3,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,39,0.0126,0.01397,0.006,0.00581,5.144440625,5.14266994140625,5.2954845703125,5.2955559765625
4,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,49,0.0173,0.01969,0.0065,0.00656,5.5454861328125,5.537873984375,5.27900859375,5.27919287109375
5,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,59,0.0252,0.02589,0.0065,0.0071,5.3114435546875,5.3024239453125,5.2610693359375,5.26107884765625
6,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,69,0.0483,0.05057,0.0138,0.01303,4.6814640625,4.67487984375,5.210101953125,5.20967046875
7,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,79,0.0733,0.08068,0.0192,0.02112,4.4679986328125,4.4407372265625,5.1679966796875,5.1674391796875
8,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,89,0.0612,0.06233,0.0247,0.02829,4.9950296875,4.96417212890625,5.1329626953125,5.132155859375
9,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,99,0.0632,0.06399,0.0502,0.05353,5.362746875,5.32682013671875,5.0091591796875,5.0071573828125
10,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,109,0.0975,0.1043,0.077,0.08353,4.3210009765625,4.25699876953125,4.88966796875,4.884549296875
11,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,119,0.0924,0.09689,0.0964,0.10122,4.8014869140625,4.70860224609375,4.807444921875,4.799115859375
12,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,129,0.0892,0.09688,0.1101,0.11272,5.051858203125,4.94159638671875,4.7252978515625,4.71384265625
13,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,139,0.0784,0.08102,0.132,0.13481,5.4397166015625,5.3290616015625,4.62628984375,4.60892568359375
14,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,149,0.1116,0.1183,0.1399,0.14441,4.776262109375,4.64942005859375,4.5909955078125,4.57044724609375
15,TinyImageNet,fedprox,0,0.5,100,0.01,5,4,159,0.1033,0.11051,0.1561,0.16293,4.8702853515625,4.73485115234375,4.4593060546875,4.43027015625
