,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddyn,0,0,100,0.1,5,1,9,0.0394,0.04177,0.0208,0.02247,4.888914453125,4.870360546875,5.23755625,5.23678095703125
1,TinyImageNet,feddyn,0,0,100,0.1,5,1,19,0.0639,0.07587,0.0548,0.06488,4.794,4.64189400390625,4.9059076171875,4.87290890625
2,TinyImageNet,feddyn,0,0,100,0.1,5,1,29,0.0734,0.08869,0.0733,0.08905,5.0991060546875,4.7314113671875,4.6934025390625,4.56908185546875
3,TinyImageNet,feddyn,0,0,100,0.1,5,1,39,0.0753,0.10193,0.0857,0.10661,5.3294138671875,4.77730970703125,4.65235234375,4.37322595703125
4,TinyImageNet,feddyn,0,0,100,0.1,5,1,49,0.0758,0.10919,0.0868,0.11758,5.5064833984375,4.8245871875,4.8039125,4.3223213671875
5,TinyImageNet,feddyn,0,0,100,0.1,5,1,59,0.0897,0.1215,0.0895,0.13037,5.4461373046875,4.694623515625,4.9919904296875,4.3385148046875
6,TinyImageNet,feddyn,0,0,100,0.1,5,1,69,0.0957,0.12941,0.1002,0.14093,5.4754455078125,4.6896987109375,4.9830271484375,4.26164404296875
7,TinyImageNet,feddyn,0,0,100,0.1,5,1,79,0.1052,0.14071,0.1084,0.15138,5.4128373046875,4.59754666015625,4.9257927734375,4.17869109375
8,TinyImageNet,feddyn,0,0,100,0.1,5,1,89,0.1079,0.15493,0.1151,0.16726,5.72749375,4.6946637890625,4.932116796875,4.0946253125
9,TinyImageNet,feddyn,0,0,100,0.1,5,1,99,0.1148,0.16558,0.1231,0.18035,5.3870171875,4.437544794921875,4.8613537109375,3.96526658203125
10,TinyImageNet,feddyn,0,0,100,0.1,5,1,109,0.1285,0.18712,0.1322,0.19686,5.536058203125,4.438425703125,4.8361634765625,3.87288990234375
11,TinyImageNet,feddyn,0,0,100,0.1,5,1,119,0.1347,0.19847,0.1443,0.21448,5.2927345703125,4.2290447265625,4.7727705078125,3.771446318359375
12,TinyImageNet,feddyn,0,0,100,0.1,5,1,129,0.1445,0.21798,0.1489,0.22993,5.3383490234375,4.17017791015625,4.7694908203125,3.70276216796875
13,TinyImageNet,feddyn,0,0,100,0.1,5,1,139,0.1439,0.22496,0.1551,0.24411,5.1369732421875,3.94534853515625,4.7380625,3.604262802734375
14,TinyImageNet,feddyn,0,0,100,0.1,5,1,149,0.1513,0.23687,0.1622,0.25537,5.181475,3.887408955078125,4.765781640625,3.53650435546875
15,TinyImageNet,feddyn,0,0,100,0.1,5,1,159,0.1604,0.24902,0.167,0.26866,5.1834306640625,3.80628625,4.7252232421875,3.4289515625
16,TinyImageNet,feddyn,0,0,100,0.1,5,1,169,0.1677,0.26319,0.1752,0.27925,5.05313125,3.65975087890625,4.7030330078125,3.360404658203125
17,TinyImageNet,feddyn,0,0,100,0.1,5,1,179,0.1635,0.25811,0.1848,0.29508,5.1354904296875,3.7287456640625,4.6779552734375,3.26800875
18,TinyImageNet,feddyn,0,0,100,0.1,5,1,189,0.1702,0.27578,0.1876,0.30543,5.10446640625,3.600540224609375,4.6472232421875,3.193348759765625
19,TinyImageNet,feddyn,0,0,100,0.1,5,1,199,0.1719,0.2798,0.1924,0.31152,5.038887109375,3.564611328125,4.61198125,3.14166767578125
