,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,9,0.005,0.005,0.005,0.00484,5.377753125,5.380478515625,5.29988515625,5.29987568359375
1,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,19,0.0178,0.01716,0.0058,0.0055,5.269515234375,5.26947021484375,5.297853515625,5.297926796875
2,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,29,0.0326,0.03222,0.0066,0.00695,4.9480341796875,4.9439385546875,5.2890234375,5.28913677734375
3,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,39,0.0406,0.0441,0.0129,0.01314,4.971072265625,4.95019296875,5.2655923828125,5.2655207421875
4,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,49,0.0503,0.05059,0.0208,0.021,4.9689939453125,4.94542392578125,5.222168359375,5.221722421875
5,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,59,0.0671,0.07595,0.0368,0.03783,5.0498125,4.98776076171875,5.1295416015625,5.12809068359375
6,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,69,0.0786,0.0856,0.0527,0.05304,5.09600234375,5.0437948828125,5.0345283203125,5.0311705859375
7,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,79,0.0794,0.08265,0.073,0.07368,5.480740625,5.36862814453125,4.9231720703125,4.9172680859375
8,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,89,0.0875,0.09742,0.0832,0.08403,5.282341796875,5.16751958984375,4.854027734375,4.8455262109375
9,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,99,0.094,0.10963,0.0983,0.10062,6.063162890625,5.83525109375,4.75725625,4.74356919921875
10,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,109,0.0943,0.10615,0.1178,0.11872,6.091042578125,5.85296802734375,4.6373234375,4.61605056640625
11,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,119,0.0951,0.10147,0.1365,0.14275,5.4932654296875,5.29669697265625,4.52286953125,4.48993875
12,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,129,0.0817,0.08886,0.1648,0.17919,5.5511533203125,5.368904296875,4.2949681640625,4.2406025390625
13,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,139,0.0996,0.11237,0.1766,0.19631,5.2659357421875,5.04248591796875,4.1752255859375,4.10386689453125
14,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,149,0.0848,0.09759,0.1913,0.21597,5.8687736328125,5.6276034375,3.94758642578125,3.843901953125
15,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,159,0.0986,0.11302,0.1975,0.22208,5.45469375,5.20222150390625,3.89073583984375,3.7752333984375
16,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,169,0.1036,0.11904,0.2005,0.23021,5.3183138671875,5.0654229296875,3.814055078125,3.680061162109375
17,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,179,0.1105,0.13557,0.2102,0.24109,6.381620703125,5.964041015625,3.7365947265625,3.579862822265625
18,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,189,0.0796,0.08959,0.2189,0.25516,8.01810390625,7.648182578125,3.60579189453125,3.406918212890625
19,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,199,0.113,0.13441,0.2249,0.26406,5.2661578125,4.90478818359375,3.5679759765625,3.35084310546875
20,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,209,0.0837,0.10286,0.229,0.27298,6.4173373046875,6.0521862890625,3.51429052734375,3.265512470703125
21,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,219,0.122,0.14023,0.2326,0.27963,5.0507052734375,4.70730173828125,3.47828896484375,3.19658890625
22,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,229,0.0607,0.07763,0.2364,0.28305,8.512191015625,8.0900207421875,3.463116796875,3.16283970703125
23,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,239,0.1109,0.13159,0.2372,0.28781,5.278555078125,4.8984463671875,3.451893359375,3.1135782421875
24,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,249,0.108,0.1311,0.2389,0.29116,5.7545701171875,5.32963375,3.448685546875,3.087368046875
25,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,259,0.1004,0.12156,0.2383,0.2949,5.2000947265625,4.87252884765625,3.4443515625,3.070196376953125
26,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,269,0.1134,0.13205,0.2401,0.29764,5.512187890625,5.13746615234375,3.45124267578125,3.047623505859375
27,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,279,0.0832,0.0968,0.2447,0.30041,6.208440234375,5.8326937109375,3.4483431640625,3.02822369140625
28,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,289,0.1204,0.1379,0.2447,0.30163,6.5978642578125,6.070308671875,3.441680859375,3.019038759765625
29,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,299,0.1104,0.13439,0.2448,0.30335,5.7758845703125,5.31810890625,3.43618330078125,3.01062078125
30,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,309,0.0964,0.11949,0.248,0.3059,5.452530078125,5.07670697265625,3.43769169921875,2.996615908203125
31,TinyImageNet,fedexp,0,0.5,100,0.01,5,1,319,0.1017,0.12105,0.2509,0.30954,6.228322265625,5.75883884765625,3.42778388671875,2.983706220703125
