,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,9,0.005,0.005,0.0043,0.00476,5.5365708984375,5.53601880859375,5.2997353515625,5.29975177734375
1,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,19,0.0116,0.01259,0.0046,0.00454,5.43770625,5.44066828125,5.298995703125,5.298983515625
2,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,29,0.0132,0.01302,0.0057,0.00577,5.7701330078125,5.77867453125,5.2957947265625,5.29571556640625
3,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,39,0.0236,0.02313,0.0054,0.00562,5.6407041015625,5.65578544921875,5.28866953125,5.2885040625
4,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,49,0.0375,0.03598,0.0062,0.00635,5.3987791015625,5.39308822265625,5.28104140625,5.28081486328125
5,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,59,0.0401,0.04323,0.0083,0.00927,5.193680859375,5.1640421875,5.25324765625,5.252636875
6,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,69,0.0473,0.05387,0.0201,0.02066,5.2130490234375,5.16571556640625,5.19344453125,5.19204896484375
7,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,79,0.0687,0.07431,0.0349,0.03709,4.940183203125,4.88110150390625,5.134200390625,5.13171671875
8,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,89,0.0826,0.08362,0.0512,0.05323,5.0413505859375,4.96257365234375,5.0729900390625,5.06914978515625
9,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,99,0.0742,0.08075,0.0692,0.0732,4.9231703125,4.84074205078125,4.98737578125,4.9806113671875
10,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,109,0.0881,0.09865,0.0885,0.09488,5.78672734375,5.634052109375,4.8779203125,4.86701515625
11,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,119,0.0592,0.06589,0.1164,0.12783,7.5211171875,7.29807369140625,4.676069921875,4.65628513671875
12,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,129,0.0609,0.06372,0.1403,0.15219,6.8008068359375,6.64271619140625,4.4933404296875,4.46183853515625
13,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,139,0.0849,0.09912,0.157,0.17028,5.2600283203125,5.0535339453125,4.348817578125,4.30484208984375
14,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,149,0.1085,0.12612,0.1631,0.17859,5.328524609375,5.08590833984375,4.306796875,4.2559220703125
15,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,159,0.0967,0.11447,0.1798,0.20035,5.293376171875,5.05275974609375,4.0818990234375,4.004636318359375
16,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,169,0.0857,0.10362,0.1898,0.21191,5.77298125,5.52138037109375,3.96518857421875,3.869033046875
17,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,179,0.0939,0.10957,0.1968,0.22285,5.336844921875,5.1123951953125,3.836930859375,3.717595068359375
18,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,189,0.1002,0.12546,0.2026,0.22904,6.8658564453125,6.44017955078125,3.7830873046875,3.649529853515625
19,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,199,0.1148,0.13892,0.2091,0.24194,5.59899140625,5.2205415234375,3.68061767578125,3.517682138671875
20,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,209,0.0784,0.09405,0.2144,0.24954,5.6844724609375,5.4031713671875,3.63162548828125,3.44958326171875
21,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,219,0.1006,0.12068,0.219,0.25724,5.464819921875,5.15189169921875,3.5823787109375,3.38225265625
22,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,229,0.11,0.13055,0.221,0.26188,5.5492771484375,5.16608146484375,3.54311884765625,3.327768125
23,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,239,0.1129,0.12779,0.2261,0.27139,5.763083203125,5.363494453125,3.4949796875,3.242839833984375
24,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,249,0.1038,0.11438,0.2305,0.27826,5.5174794921875,5.22654935546875,3.46218291015625,3.177248583984375
25,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,259,0.1076,0.12948,0.2324,0.28246,5.269048046875,4.9025596875,3.45230732421875,3.154458359375
26,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,269,0.0812,0.09808,0.2331,0.28639,6.2450388671875,5.90807625,3.44128798828125,3.13265953125
27,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,279,0.0966,0.12349,0.2356,0.28917,6.7578134765625,6.23254099609375,3.43301630859375,3.107918935546875
28,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,289,0.1201,0.15078,0.2389,0.29287,5.937996875,5.39114162109375,3.42331650390625,3.08131876953125
29,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,299,0.0991,0.11965,0.2406,0.2958,6.076160546875,5.6564769921875,3.421359375,3.066675615234375
30,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,309,0.1037,0.12385,0.242,0.29583,5.974864453125,5.53197787109375,3.4205935546875,3.06394056640625
31,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,319,0.0955,0.11517,0.2414,0.2974,6.6380029296875,6.20590521484375,3.41709130859375,3.050664111328125
32,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,329,0.1234,0.15004,0.2432,0.3005,5.0118041015625,4.611016171875,3.4102,3.040600966796875
33,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,339,0.0871,0.10369,0.2461,0.3035,6.1891173828125,5.8060904296875,3.400870703125,3.021414638671875
34,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,349,0.1162,0.14073,0.2452,0.30507,5.4442173828125,5.05203916015625,3.39690068359375,3.0156140234375
35,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,359,0.1119,0.1378,0.2443,0.30702,5.13907890625,4.76409447265625,3.38996494140625,3.005171318359375
36,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,369,0.1139,0.14147,0.2499,0.30877,5.9516650390625,5.43694951171875,3.38659130859375,2.98888498046875
37,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,379,0.1122,0.14346,0.2513,0.31196,5.6415375,5.166758017578125,3.3821201171875,2.968004599609375
38,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,389,0.126,0.15161,0.2512,0.31486,5.6527037109375,5.161229609375,3.37845859375,2.95273841796875
39,TinyImageNet,fedexp,0,0.5,100,0.01,5,2,399,0.103,0.11803,0.2519,0.31858,6.7106892578125,6.291924375,3.37549375,2.933036259765625
