,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,9,0.0054,0.00522,0.005,0.005,5.8920314453125,5.8891173828125,5.2996732421875,5.29967646484375
1,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,19,0.012,0.01193,0.005,0.005,5.7337783203125,5.7321072265625,5.299721484375,5.29972794921875
2,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,29,0.006,0.00639,0.005,0.00501,6.2438828125,6.23919607421875,5.298796875,5.298848515625
3,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,39,0.0213,0.02295,0.0055,0.00557,5.082349609375,5.082322109375,5.29510546875,5.29516330078125
4,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,49,0.031,0.03111,0.0072,0.00714,5.6247302734375,5.59727919921875,5.2759798828125,5.27592677734375
5,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,59,0.0364,0.03813,0.0098,0.00949,5.19040390625,5.17706396484375,5.2503736328125,5.250170859375
6,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,69,0.0602,0.0639,0.0178,0.01759,4.585240625,4.5640578515625,5.168093359375,5.16782384765625
7,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,79,0.0958,0.10448,0.0269,0.02714,4.32884453125,4.27702576171875,5.104042578125,5.10360587890625
8,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,89,0.0691,0.07348,0.0357,0.03972,5.3076435546875,5.221298359375,5.052330859375,5.0511034765625
9,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,99,0.0711,0.07912,0.0642,0.07139,5.355276171875,5.24997525390625,4.8853904296875,4.88094037109375
10,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,109,0.0975,0.1107,0.0999,0.10591,4.591227734375,4.43891123046875,4.7547076171875,4.74408498046875
11,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,119,0.088,0.09687,0.1182,0.12571,5.53849140625,5.35010697265625,4.6706734375,4.65448958984375
12,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,129,0.0916,0.10786,0.131,0.13946,5.5698806640625,5.3449614453125,4.585536328125,4.56318859375
13,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,139,0.0865,0.09933,0.1513,0.16002,5.6527201171875,5.424747265625,4.4890099609375,4.45631625
14,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,149,0.1031,0.12135,0.1548,0.16966,5.724,5.4188651171875,4.455907421875,4.41755994140625
15,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,159,0.0989,0.11518,0.1685,0.18826,5.218062109375,4.976012734375,4.3190677734375,4.26513
16,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,169,0.1006,0.12356,0.1742,0.19753,6.1632,5.79673154296875,4.2476572265625,4.18211064453125
17,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,179,0.1067,0.12735,0.1772,0.20601,6.4837923828125,6.06704501953125,4.16003828125,4.07969478515625
18,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,189,0.126,0.14718,0.1858,0.21444,5.2532384765625,4.87135484375,4.0750513671875,3.97764671875
19,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,199,0.1098,0.13764,0.1916,0.22573,6.1969541015625,5.6366566015625,3.97629375,3.854659140625
20,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,209,0.1097,0.13238,0.1986,0.23209,5.883772265625,5.43620822265625,3.88120185546875,3.73658716796875
21,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,219,0.0864,0.10419,0.2038,0.24122,5.7500328125,5.432111171875,3.80902607421875,3.635842529296875
22,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,229,0.1509,0.18662,0.2082,0.24832,4.3663080078125,3.968942158203125,3.74893701171875,3.551450859375
23,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,239,0.1043,0.12413,0.2112,0.25695,6.0265888671875,5.62041099609375,3.64859384765625,3.40501125
24,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,249,0.1083,0.12446,0.2149,0.2623,5.73279296875,5.36899412109375,3.6195283203125,3.354696123046875
25,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,259,0.1489,0.18501,0.2185,0.26843,4.8118794921875,4.291390078125,3.58165615234375,3.292673857421875
26,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,269,0.1039,0.12392,0.2159,0.27047,6.1810943359375,5.7491833984375,3.5716814453125,3.27896259765625
27,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,279,0.1578,0.20128,0.2168,0.27544,4.613866015625,4.07444220703125,3.5466923828125,3.221216689453125
28,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,289,0.1497,0.18832,0.2178,0.28018,4.606802734375,4.1514490625,3.53862109375,3.17524076171875
29,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,299,0.104,0.12057,0.2195,0.2824,5.86964296875,5.49752291015625,3.5302341796875,3.162551337890625
30,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,309,0.1132,0.13228,0.2205,0.28362,5.40421640625,5.0664761328125,3.521098828125,3.150464912109375
31,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,319,0.1211,0.14601,0.2218,0.28362,5.485990625,5.07350951171875,3.519829296875,3.138938583984375
32,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,329,0.1533,0.19467,0.2236,0.28676,4.536341796875,4.0395234765625,3.51123984375,3.124926455078125
33,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,339,0.1131,0.14403,0.2232,0.28912,5.707987109375,5.206298515625,3.51397138671875,3.09960115234375
34,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,349,0.1116,0.14251,0.2256,0.29006,5.4735052734375,5.0603573046875,3.51253330078125,3.09409181640625
35,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,359,0.1263,0.15305,0.2249,0.29016,5.9346794921875,5.43291623046875,3.51034296875,3.08989712890625
36,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,369,0.1533,0.19343,0.2279,0.29278,4.9155732421875,4.36777931640625,3.50469755859375,3.0813114453125
37,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,379,0.1488,0.19133,0.2272,0.29557,4.7097041015625,4.18149310546875,3.5016798828125,3.06328443359375
38,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,389,0.1058,0.13885,0.2314,0.29986,6.3390224609375,5.75303609375,3.508984765625,3.035753212890625
39,TinyImageNet,feddecorr,0,0.5,100,0.01,5,4,399,0.1155,0.14275,0.233,0.30084,5.9361751953125,5.4390911328125,3.50410234375,3.027214423828125
