,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddyn,0,0,100,0.01,5,4,9,0.0186,0.0189,0.0053,0.0051,5.1710658203125,5.16694529296875,5.2985421875,5.29856927734375
1,TinyImageNet,feddyn,0,0,100,0.01,5,4,19,0.0353,0.03597,0.0078,0.00662,5.0212216796875,4.99374537109375,5.29418515625,5.294157265625
2,TinyImageNet,feddyn,0,0,100,0.01,5,4,29,0.0564,0.05849,0.0098,0.00934,4.9603095703125,4.92130697265625,5.284943359375,5.2848236328125
3,TinyImageNet,feddyn,0,0,100,0.01,5,4,39,0.0925,0.10354,0.013,0.01438,4.4966591796875,4.40199255859375,5.268778125,5.2682371875
4,TinyImageNet,feddyn,0,0,100,0.01,5,4,49,0.0863,0.08902,0.0416,0.04364,5.1416123046875,5.0243706640625,5.1988291015625,5.195875625
5,TinyImageNet,feddyn,0,0,100,0.01,5,4,59,0.0774,0.08784,0.0586,0.06513,5.5587716796875,5.3652399609375,5.140030859375,5.13393021484375
6,TinyImageNet,feddyn,0,0,100,0.01,5,4,69,0.1064,0.12762,0.1015,0.10927,4.7626533203125,4.55065365234375,4.9932958984375,4.97804912109375
7,TinyImageNet,feddyn,0,0,100,0.01,5,4,79,0.1254,0.15519,0.1168,0.12959,4.893800390625,4.54866376953125,4.8980052734375,4.8749375390625
8,TinyImageNet,feddyn,0,0,100,0.01,5,4,89,0.0937,0.11987,0.1302,0.14211,5.5679900390625,5.23017470703125,4.83166015625,4.80208537109375
9,TinyImageNet,feddyn,0,0,100,0.01,5,4,99,0.1063,0.12959,0.1462,0.16944,5.30440703125,4.92482751953125,4.600465234375,4.54477525390625
10,TinyImageNet,feddyn,0,0,100,0.01,5,4,109,0.1238,0.15487,0.1569,0.18727,4.686939453125,4.3100699609375,4.486780859375,4.40831345703125
11,TinyImageNet,feddyn,0,0,100,0.01,5,4,119,0.1075,0.13905,0.1659,0.19708,5.7144220703125,5.21024673828125,4.389942578125,4.29484568359375
12,TinyImageNet,feddyn,0,0,100,0.01,5,4,129,0.1194,0.15035,0.1719,0.20373,5.5761568359375,5.0857591796875,4.2864306640625,4.1719344921875
13,TinyImageNet,feddyn,0,0,100,0.01,5,4,139,0.1174,0.14937,0.1775,0.21254,5.283223828125,4.816083828125,4.22166171875,4.0892959375
14,TinyImageNet,feddyn,0,0,100,0.01,5,4,149,0.1174,0.14438,0.1798,0.2165,5.661169921875,5.1577846484375,4.2028658203125,4.06363865234375
15,TinyImageNet,feddyn,0,0,100,0.01,5,4,159,0.1172,0.15559,0.187,0.22478,5.2729884765625,4.7948996875,4.0898947265625,3.923410302734375
16,TinyImageNet,feddyn,0,0,100,0.01,5,4,169,0.1257,0.16721,0.1909,0.22884,6.135080859375,5.44461359375,4.0361306640625,3.855370693359375
17,TinyImageNet,feddyn,0,0,100,0.01,5,4,179,0.1278,0.1758,0.1933,0.23537,5.6637017578125,5.01858333984375,3.96030029296875,3.756432470703125
18,TinyImageNet,feddyn,0,0,100,0.01,5,4,189,0.1515,0.20131,0.1945,0.24055,5.19239375,4.61380353515625,3.894390234375,3.670087451171875
19,TinyImageNet,feddyn,0,0,100,0.01,5,4,199,0.1429,0.18374,0.2021,0.2468,5.747542578125,5.02465099609375,3.829278125,3.582709248046875
20,TinyImageNet,feddyn,0,0,100,0.01,5,4,209,0.1306,0.17491,0.2038,0.25297,5.5728587890625,4.88724314453125,3.76385419921875,3.488705419921875
21,TinyImageNet,feddyn,0,0,100,0.01,5,4,219,0.0995,0.12381,0.2048,0.25951,5.1614650390625,4.78422251953125,3.72219482421875,3.4218194921875
22,TinyImageNet,feddyn,0,0,100,0.01,5,4,229,0.1638,0.21009,0.2078,0.26345,4.4414755859375,3.923271103515625,3.68812978515625,3.3721951171875
23,TinyImageNet,feddyn,0,0,100,0.01,5,4,239,0.1269,0.16668,0.2124,0.27006,5.113333203125,4.5634590625,3.6434052734375,3.27700982421875
24,TinyImageNet,feddyn,0,0,100,0.01,5,4,249,0.1335,0.16486,0.2138,0.27545,5.0455830078125,4.56964966796875,3.62388984375,3.238590693359375
