,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,9,0.0051,0.00514,0.005,0.005,5.3580130859375,5.35588447265625,5.29969140625,5.29967884765625
1,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,19,0.0111,0.00987,0.0048,0.0048,5.7439556640625,5.74765373046875,5.299664453125,5.29963076171875
2,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,29,0.0073,0.00771,0.0058,0.00532,5.3955373046875,5.3932422265625,5.2991341796875,5.29910623046875
3,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,39,0.011,0.01178,0.0079,0.00733,5.223347265625,5.220426640625,5.297480078125,5.29745947265625
4,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,49,0.0086,0.00939,0.0107,0.0105,5.329921875,5.327400078125,5.2883830078125,5.28839662109375
5,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,59,0.0077,0.00909,0.0131,0.01281,5.3840478515625,5.37922306640625,5.2785677734375,5.2784425
6,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,69,0.0227,0.02068,0.0153,0.01589,5.0673830078125,5.0694472265625,5.2555955078125,5.25536603515625
7,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,79,0.0392,0.03774,0.0134,0.01467,4.9001060546875,4.8937025390625,5.2408869140625,5.24046546875
8,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,89,0.0281,0.02782,0.0149,0.01623,5.0470953125,5.0428177734375,5.22564140625,5.225006796875
9,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,99,0.0265,0.02719,0.0251,0.02594,5.0743923828125,5.06828462890625,5.16907890625,5.16791888671875
10,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,109,0.0555,0.05695,0.0375,0.03942,4.6291646484375,4.6073379296875,5.1146220703125,5.11223892578125
11,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,119,0.0425,0.04336,0.0482,0.04867,5.0650609375,5.04495572265625,5.0708060546875,5.06757259765625
12,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,129,0.0509,0.05252,0.0543,0.05682,5.1507130859375,5.12796177734375,5.0215431640625,5.0173109375
13,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,139,0.0422,0.04249,0.0694,0.07175,5.12366796875,5.09693390625,4.9636529296875,4.95771484375
14,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,149,0.0716,0.06981,0.0759,0.07928,4.7425904296875,4.7003469921875,4.9352482421875,4.92838166015625
15,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,159,0.0891,0.09196,0.088,0.09406,4.65681796875,4.60464060546875,4.849234375,4.83974505859375
16,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,169,0.0931,0.10007,0.1008,0.10626,4.5630048828125,4.49066208984375,4.7898794921875,4.7781744921875
17,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,179,0.0812,0.08782,0.1135,0.11909,4.805028125,4.7430492578125,4.7187673828125,4.7041433203125
18,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,189,0.1335,0.13691,0.1249,0.13229,4.153978125,4.06833763671875,4.6445564453125,4.62680025390625
19,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,199,0.0915,0.09688,0.1402,0.14885,4.7356099609375,4.61816033203125,4.5485708984375,4.525728125
20,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,209,0.106,0.1113,0.1485,0.15835,4.5313560546875,4.4370144921875,4.457440625,4.42950318359375
21,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,219,0.0908,0.09857,0.1627,0.17337,4.57994609375,4.47191580078125,4.3506294921875,4.3146609765625
22,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,229,0.1626,0.17805,0.173,0.18565,3.88127109375,3.767059814453125,4.260607421875,4.215545
23,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,239,0.1047,0.11459,0.1849,0.19991,4.6164765625,4.48577216796875,4.0966587890625,4.036973056640625
24,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,249,0.1168,0.12681,0.1936,0.20997,4.42744609375,4.3011745703125,4.00255517578125,3.9321748828125
25,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,259,0.1561,0.1753,0.2006,0.22025,4.081290625,3.901937646484375,3.90147783203125,3.817536884765625
26,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,269,0.1095,0.1219,0.2026,0.22373,4.494513671875,4.3621408984375,3.88877314453125,3.800587548828125
27,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,279,0.1794,0.20315,0.2102,0.23325,3.8314740234375,3.633836494140625,3.7922376953125,3.686280126953125
28,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,289,0.1634,0.18263,0.2148,0.2405,3.96675458984375,3.782463095703125,3.7140552734375,3.589893798828125
29,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,299,0.109,0.12297,0.2177,0.24419,4.5635623046875,4.4027446484375,3.6999298828125,3.569649794921875
30,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,309,0.1237,0.13932,0.2185,0.24957,4.336301171875,4.1840188671875,3.6741595703125,3.536931201171875
31,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,319,0.1253,0.14028,0.2209,0.25243,4.479708984375,4.310758125,3.63392548828125,3.487743798828125
32,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,329,0.1825,0.2099,0.2277,0.25972,3.82937666015625,3.587847373046875,3.59903125,3.44143103515625
33,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,339,0.1095,0.12649,0.2325,0.26525,4.6867837890625,4.4584668359375,3.55174541015625,3.378043095703125
34,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,349,0.1054,0.12914,0.2353,0.26823,4.4624650390625,4.265948125,3.54430615234375,3.36414322265625
35,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,359,0.1246,0.14799,0.2393,0.27326,4.54020859375,4.2961719140625,3.5279490234375,3.337692626953125
36,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,369,0.1816,0.20675,0.2402,0.27566,3.977328515625,3.710701416015625,3.51937607421875,3.3225700390625
37,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,379,0.1843,0.21534,0.2422,0.28034,3.858130859375,3.582877529296875,3.490846484375,3.278318212890625
38,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,389,0.1212,0.14759,0.2471,0.28602,4.785016796875,4.46176396484375,3.45058662109375,3.21513564453125
39,TinyImageNet,fedavg,0,0.5,100,0.01,5,4,399,0.137,0.15761,0.2474,0.28818,4.271762890625,4.042148173828125,3.4412681640625,3.198687685546875
