,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddecorr,0,0,100,0.01,5,1,9,0.0127,0.01242,0.0051,0.00485,5.159330078125,5.15827603515625,5.2992763671875,5.29927984375
1,TinyImageNet,feddecorr,0,0,100,0.01,5,1,19,0.0327,0.03385,0.0071,0.00741,4.9403994140625,4.92536525390625,5.293226953125,5.29306208984375
2,TinyImageNet,feddecorr,0,0,100,0.01,5,1,29,0.0585,0.06175,0.0125,0.01302,4.6829736328125,4.65089099609375,5.2764501953125,5.27592849609375
3,TinyImageNet,feddecorr,0,0,100,0.01,5,1,39,0.0696,0.07796,0.0232,0.02543,4.5758513671875,4.52836974609375,5.24555234375,5.24455123046875
4,TinyImageNet,feddecorr,0,0,100,0.01,5,1,49,0.0925,0.09673,0.0426,0.04287,4.530338671875,4.44689494140625,5.203047265625,5.20102375
5,TinyImageNet,feddecorr,0,0,100,0.01,5,1,59,0.0832,0.08797,0.0663,0.07004,4.6694216796875,4.5846511328125,5.1204294921875,5.11588466796875
6,TinyImageNet,feddecorr,0,0,100,0.01,5,1,69,0.1053,0.10872,0.0875,0.09459,4.8808044921875,4.756061328125,5.032958203125,5.0248189453125
7,TinyImageNet,feddecorr,0,0,100,0.01,5,1,79,0.1276,0.14147,0.1065,0.11499,4.587373046875,4.40606451171875,4.9348529296875,4.92225291015625
8,TinyImageNet,feddecorr,0,0,100,0.01,5,1,89,0.0975,0.1188,0.1194,0.12772,5.1849029296875,4.95091486328125,4.876743359375,4.8607001171875
9,TinyImageNet,feddecorr,0,0,100,0.01,5,1,99,0.0951,0.1132,0.1319,0.14599,6.56773984375,6.24922333984375,4.794760546875,4.77204099609375
10,TinyImageNet,feddecorr,0,0,100,0.01,5,1,109,0.1184,0.13844,0.147,0.16182,6.687189453125,6.212450546875,4.66935703125,4.6361603125
11,TinyImageNet,feddecorr,0,0,100,0.01,5,1,119,0.153,0.18808,0.1594,0.1808,4.335210546875,4.003050390625,4.5635484375,4.51661083984375
12,TinyImageNet,feddecorr,0,0,100,0.01,5,1,129,0.1516,0.18189,0.1754,0.20133,4.3110833984375,3.998862041015625,4.3118849609375,4.23469271484375
13,TinyImageNet,feddecorr,0,0,100,0.01,5,1,139,0.1499,0.18873,0.1872,0.21765,4.7811287109375,4.354087265625,4.1766896484375,4.0761891015625
14,TinyImageNet,feddecorr,0,0,100,0.01,5,1,149,0.1556,0.19288,0.1969,0.23307,4.86143046875,4.38795650390625,3.93322958984375,3.786736591796875
15,TinyImageNet,feddecorr,0,0,100,0.01,5,1,159,0.1137,0.1394,0.1999,0.23784,5.06824296875,4.71811630859375,3.87693349609375,3.713880615234375
16,TinyImageNet,feddecorr,0,0,100,0.01,5,1,169,0.133,0.15958,0.2028,0.24466,4.8387810546875,4.51306431640625,3.79953076171875,3.613647978515625
17,TinyImageNet,feddecorr,0,0,100,0.01,5,1,179,0.1442,0.17697,0.209,0.25181,6.152468359375,5.59783130859375,3.7216701171875,3.507636396484375
18,TinyImageNet,feddecorr,0,0,100,0.01,5,1,189,0.1888,0.24109,0.2136,0.26184,4.420121484375,3.848500869140625,3.62136787109375,3.351663134765625
19,TinyImageNet,feddecorr,0,0,100,0.01,5,1,199,0.1438,0.17146,0.2174,0.26989,5.0153583984375,4.57466109375,3.59466025390625,3.29989568359375
20,TinyImageNet,feddecorr,0,0,100,0.01,5,1,209,0.173,0.22257,0.2231,0.27821,4.690518359375,4.1165888671875,3.5587970703125,3.219165185546875
21,TinyImageNet,feddecorr,0,0,100,0.01,5,1,219,0.1471,0.17799,0.2289,0.28321,5.28915,4.784704765625,3.5450935546875,3.162361845703125
22,TinyImageNet,feddecorr,0,0,100,0.01,5,1,229,0.2008,0.25559,0.233,0.28684,4.4853765625,3.8402226953125,3.5346447265625,3.1325333203125
23,TinyImageNet,feddecorr,0,0,100,0.01,5,1,239,0.1289,0.16215,0.235,0.29295,4.8325134765625,4.432487275390625,3.5445798828125,3.097511943359375
24,TinyImageNet,feddecorr,0,0,100,0.01,5,1,249,0.1383,0.17888,0.236,0.29515,5.4153046875,4.86290171875,3.5478505859375,3.079484443359375
25,TinyImageNet,feddecorr,0,0,100,0.01,5,1,259,0.1773,0.22446,0.2422,0.29972,4.2929490234375,3.81822619140625,3.5337861328125,3.057624150390625
26,TinyImageNet,feddecorr,0,0,100,0.01,5,1,269,0.1761,0.22373,0.2449,0.30319,4.346186328125,3.832244150390625,3.549148828125,3.045550625
27,TinyImageNet,feddecorr,0,0,100,0.01,5,1,279,0.1797,0.22981,0.2453,0.30695,4.4257416015625,3.849553583984375,3.55441796875,3.02660099609375
28,TinyImageNet,feddecorr,0,0,100,0.01,5,1,289,0.1873,0.24161,0.2437,0.3094,4.74404921875,4.07744130859375,3.54641513671875,3.011605361328125
29,TinyImageNet,feddecorr,0,0,100,0.01,5,1,299,0.155,0.20088,0.2452,0.31198,4.99118828125,4.39140853515625,3.538089453125,2.996226865234375
30,TinyImageNet,feddecorr,0,0,100,0.01,5,1,309,0.1529,0.18565,0.2462,0.31576,4.693145703125,4.269689013671875,3.54921630859375,2.983379521484375
31,TinyImageNet,feddecorr,0,0,100,0.01,5,1,319,0.1996,0.25801,0.2513,0.3181,4.1236765625,3.549567353515625,3.53574794921875,2.964570068359375
32,TinyImageNet,feddecorr,0,0,100,0.01,5,1,329,0.2007,0.26396,0.2506,0.32094,5.0287783203125,4.19002603515625,3.52402568359375,2.94839869140625
33,TinyImageNet,feddecorr,0,0,100,0.01,5,1,339,0.1633,0.20394,0.2523,0.32397,5.1617673828125,4.49792705078125,3.52872041015625,2.9399020703125
34,TinyImageNet,feddecorr,0,0,100,0.01,5,1,349,0.1801,0.22938,0.2552,0.32708,4.368524609375,3.818347333984375,3.52295703125,2.926964609375
35,TinyImageNet,feddecorr,0,0,100,0.01,5,1,359,0.1422,0.17637,0.2562,0.32762,5.7860181640625,5.128206328125,3.5161080078125,2.920954130859375
36,TinyImageNet,feddecorr,0,0,100,0.01,5,1,369,0.1626,0.20514,0.2594,0.3308,5.03391171875,4.404139765625,3.53178798828125,2.9099511328125
37,TinyImageNet,feddecorr,0,0,100,0.01,5,1,379,0.1597,0.20089,0.258,0.33206,5.2422841796875,4.58190921875,3.523124609375,2.901128525390625
38,TinyImageNet,feddecorr,0,0,100,0.01,5,1,389,0.2149,0.27839,0.2588,0.33592,4.2233669921875,3.514223193359375,3.52366376953125,2.88110267578125
39,TinyImageNet,feddecorr,0,0,100,0.01,5,1,399,0.1928,0.26426,0.2607,0.3385,4.5036748046875,3.746679921875,3.52256435546875,2.86744994140625
