,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedprox,0,0,100,0.01,5,4,9,0.0238,0.02194,0.0041,0.00516,5.13595703125,5.13335509765625,5.2986423828125,5.29857294921875
1,TinyImageNet,fedprox,0,0,100,0.01,5,4,19,0.0296,0.0358,0.0081,0.00898,5.2300677734375,5.19209228515625,5.2936693359375,5.2935547265625
2,TinyImageNet,fedprox,0,0,100,0.01,5,4,29,0.0402,0.0454,0.009,0.01157,5.47814921875,5.417142890625,5.28473984375,5.28445376953125
3,TinyImageNet,fedprox,0,0,100,0.01,5,4,39,0.0678,0.07679,0.0151,0.01595,4.9535919921875,4.8255345703125,5.2722056640625,5.27147427734375
4,TinyImageNet,fedprox,0,0,100,0.01,5,4,49,0.0449,0.05286,0.0363,0.04062,5.91132421875,5.7637431640625,5.21791484375,5.21363998046875
5,TinyImageNet,fedprox,0,0,100,0.01,5,4,59,0.0577,0.06617,0.0487,0.05525,6.47981015625,6.25570078125,5.1813873046875,5.1738851171875
6,TinyImageNet,fedprox,0,0,100,0.01,5,4,69,0.0725,0.08827,0.0716,0.08265,5.2144611328125,5.0116758203125,5.0819166015625,5.06473169921875
7,TinyImageNet,fedprox,0,0,100,0.01,5,4,79,0.0812,0.10648,0.0834,0.09385,5.416051171875,5.08970943359375,5.0252521484375,5.00163025390625
8,TinyImageNet,fedprox,0,0,100,0.01,5,4,89,0.0605,0.07445,0.0899,0.10231,6.28271640625,5.99619392578125,4.987440234375,4.9586610546875
9,TinyImageNet,fedprox,0,0,100,0.01,5,4,99,0.073,0.08869,0.1029,0.12034,6.2694439453125,5.94913837890625,4.8406171875,4.79267642578125
10,TinyImageNet,fedprox,0,0,100,0.01,5,4,109,0.0859,0.10707,0.1089,0.13214,5.37243671875,5.06482353515625,4.7682734375,4.70810859375
