,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddecorr,0,0,100,0.1,5,3,9,0.0358,0.03665,0.0229,0.02335,4.8909390625,4.8756465234375,5.2157798828125,5.21441435546875
1,TinyImageNet,feddecorr,0,0,100,0.1,5,3,19,0.0665,0.06936,0.0546,0.05683,4.7008712890625,4.61847171875,4.8627626953125,4.83654013671875
2,TinyImageNet,feddecorr,0,0,100,0.1,5,3,29,0.0774,0.09335,0.0763,0.08868,4.7003970703125,4.5025740234375,4.642776171875,4.55744015625
3,TinyImageNet,feddecorr,0,0,100,0.1,5,3,39,0.0852,0.10266,0.0868,0.10689,4.88132578125,4.5493990234375,4.5333392578125,4.35681830078125
4,TinyImageNet,feddecorr,0,0,100,0.1,5,3,49,0.0959,0.12399,0.0979,0.12414,4.9366541015625,4.46436310546875,4.513137109375,4.22462986328125
5,TinyImageNet,feddecorr,0,0,100,0.1,5,3,59,0.1082,0.1402,0.1074,0.14171,4.9825689453125,4.38361869140625,4.60028515625,4.14509794921875
6,TinyImageNet,feddecorr,0,0,100,0.1,5,3,69,0.1042,0.14718,0.1169,0.15754,5.1106873046875,4.38770212890625,4.739450390625,4.1191234375
7,TinyImageNet,feddecorr,0,0,100,0.1,5,3,79,0.1157,0.15668,0.1217,0.16749,5.185247265625,4.367491669921875,4.785615234375,4.057857333984375
8,TinyImageNet,feddecorr,0,0,100,0.1,5,3,89,0.1183,0.1701,0.1272,0.17801,5.2850296875,4.29743279296875,4.8582322265625,4.0106875390625
9,TinyImageNet,feddecorr,0,0,100,0.1,5,3,99,0.1182,0.1716,0.1266,0.18627,5.2803177734375,4.2862295703125,4.9551359375,3.995789775390625
10,TinyImageNet,feddecorr,0,0,100,0.1,5,3,109,0.1235,0.17834,0.1306,0.19479,5.36183671875,4.2728860546875,5.0207302734375,3.95722427734375
11,TinyImageNet,feddecorr,0,0,100,0.1,5,3,119,0.124,0.18145,0.1362,0.20281,5.4375251953125,4.28839607421875,5.062891015625,3.914717138671875
12,TinyImageNet,feddecorr,0,0,100,0.1,5,3,129,0.1334,0.19709,0.1398,0.20939,5.2939259765625,4.08011421875,5.0907341796875,3.877560380859375
13,TinyImageNet,feddecorr,0,0,100,0.1,5,3,139,0.127,0.1889,0.1442,0.21608,5.467517578125,4.22488865234375,5.08692421875,3.82973443359375
14,TinyImageNet,feddecorr,0,0,100,0.1,5,3,149,0.1348,0.20491,0.1443,0.22253,5.4969865234375,4.11694587890625,5.1234212890625,3.794007314453125
15,TinyImageNet,feddecorr,0,0,100,0.1,5,3,159,0.1328,0.2087,0.1449,0.22563,5.499772265625,4.12156017578125,5.0938646484375,3.763842080078125
16,TinyImageNet,feddecorr,0,0,100,0.1,5,3,169,0.1371,0.21347,0.1467,0.23216,5.48279765625,4.058078037109375,5.1507517578125,3.743487158203125
17,TinyImageNet,feddecorr,0,0,100,0.1,5,3,179,0.1389,0.22321,0.1472,0.23723,5.4871912109375,3.991079609375,5.1589708984375,3.698260283203125
18,TinyImageNet,feddecorr,0,0,100,0.1,5,3,189,0.1375,0.2212,0.147,0.24156,5.4516796875,4.00287890625,5.1384267578125,3.660533564453125
19,TinyImageNet,feddecorr,0,0,100,0.1,5,3,199,0.1381,0.21501,0.1505,0.24537,5.5274810546875,4.101421640625,5.1296998046875,3.6422287890625
20,TinyImageNet,feddecorr,0,0,100,0.1,5,3,209,0.1444,0.23238,0.1539,0.25081,5.4438521484375,3.89838884765625,5.1171328125,3.6017335546875
21,TinyImageNet,feddecorr,0,0,100,0.1,5,3,219,0.1443,0.23254,0.1523,0.2555,5.4317134765625,3.92891130859375,5.118905859375,3.569260712890625
22,TinyImageNet,feddecorr,0,0,100,0.1,5,3,229,0.1358,0.21874,0.1547,0.25922,5.721255859375,4.165232421875,5.12475390625,3.543118896484375
23,TinyImageNet,feddecorr,0,0,100,0.1,5,3,239,0.1423,0.2265,0.1598,0.26279,5.6990296875,4.13974640625,5.123608203125,3.523370302734375
24,TinyImageNet,feddecorr,0,0,100,0.1,5,3,249,0.1504,0.24329,0.1604,0.26588,5.2393509765625,3.70355982421875,5.08962578125,3.4884851953125
25,TinyImageNet,feddecorr,0,0,100,0.1,5,3,259,0.1514,0.25234,0.1613,0.2709,5.325790234375,3.701988701171875,5.0974548828125,3.462118544921875
26,TinyImageNet,feddecorr,0,0,100,0.1,5,3,269,0.1517,0.25385,0.1603,0.27421,5.4112146484375,3.71938083984375,5.087169140625,3.426506953125
