,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,9,0.005,0.005,0.0049,0.00544,5.3744921875,5.37412103515625,5.2996943359375,5.29967958984375
1,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,19,0.0104,0.01187,0.0048,0.00509,5.3630142578125,5.3597350390625,5.2999177734375,5.29988193359375
2,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,29,0.0182,0.01857,0.0037,0.00455,5.859299609375,5.85639056640625,5.29926484375,5.29933806640625
3,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,39,0.0204,0.02128,0.0078,0.00781,5.505833203125,5.5064848828125,5.2951275390625,5.29522314453125
4,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,49,0.0426,0.04368,0.0085,0.00852,4.77049453125,4.76815251953125,5.2860087890625,5.286040703125
5,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,59,0.05,0.05186,0.0096,0.01,5.3308216796875,5.313781875,5.26335078125,5.26322265625
6,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,69,0.0455,0.05006,0.0109,0.01295,5.4902412109375,5.41672634765625,5.2204310546875,5.21983005859375
7,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,79,0.0629,0.06663,0.0202,0.02336,5.4769072265625,5.3982121875,5.140056640625,5.138567421875
8,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,89,0.0839,0.08706,0.045,0.04828,4.92175703125,4.8580145703125,5.0225693359375,5.019466484375
9,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,99,0.1101,0.11675,0.0783,0.08186,4.4563771484375,4.35010443359375,4.86152578125,4.8544448046875
10,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,109,0.1123,0.12284,0.1101,0.11597,4.4152021484375,4.29852076171875,4.673363671875,4.65851576171875
11,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,119,0.0765,0.08938,0.1404,0.14894,5.810290234375,5.63369451171875,4.4521720703125,4.42566357421875
12,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,129,0.0939,0.10949,0.1592,0.1687,5.488676953125,5.25870794921875,4.286139453125,4.246615625
13,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,139,0.09,0.10631,0.1664,0.17931,5.76841171875,5.5340275390625,4.2252943359375,4.179003125
14,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,149,0.1077,0.12179,0.1796,0.19533,5.6128533203125,5.30994478515625,4.0765927734375,4.011996162109375
15,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,159,0.1504,0.17657,0.1869,0.20501,4.393182421875,4.091988271484375,3.97012939453125,3.889977138671875
16,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,169,0.0952,0.11054,0.1934,0.21497,5.919884375,5.638869765625,3.89506005859375,3.79677802734375
17,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,179,0.1683,0.20906,0.2046,0.23396,4.6127857421875,4.173995908203125,3.7508978515625,3.61396212890625
18,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,189,0.1518,0.186,0.2066,0.2403,4.48017109375,4.09369306640625,3.69320302734375,3.537725322265625
19,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,199,0.1683,0.21546,0.2104,0.24604,4.5733296875,4.0767147265625,3.6662771484375,3.498183271484375
20,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,209,0.1032,0.12828,0.2171,0.25851,5.0807994140625,4.76972306640625,3.5711302734375,3.34972279296875
21,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,219,0.1465,0.18611,0.2215,0.26436,4.718715625,4.258375947265625,3.53390166015625,3.288795126953125
22,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,229,0.111,0.1334,0.2238,0.26868,5.2569232421875,4.900523046875,3.5222541015625,3.2642296875
23,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,239,0.1466,0.1804,0.2255,0.27223,4.6030412109375,4.1757300390625,3.509973828125,3.243041162109375
24,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,249,0.1524,0.18491,0.2273,0.27538,4.5137142578125,4.0863991796875,3.49753310546875,3.22203546875
25,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,259,0.0991,0.12118,0.2327,0.28003,5.85276953125,5.4361160546875,3.47561044921875,3.17292404296875
26,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,269,0.1676,0.20299,0.2377,0.28702,4.57204921875,4.03477345703125,3.45782822265625,3.113605380859375
27,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,279,0.1068,0.13804,0.2411,0.29148,5.736375390625,5.2549475,3.450105859375,3.089635185546875
28,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,289,0.1091,0.14019,0.2425,0.29636,5.6520771484375,5.15664939453125,3.44202353515625,3.057396640625
29,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,299,0.1494,0.18581,0.2409,0.29994,4.5546111328125,4.10551994140625,3.44191396484375,3.03458791015625
30,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,309,0.1037,0.12927,0.2416,0.30264,5.6877458984375,5.24108107421875,3.43867998046875,3.019456044921875
31,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,319,0.0989,0.12663,0.2429,0.30744,5.7786236328125,5.2963248046875,3.45376005859375,2.989768173828125
32,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,329,0.1526,0.19466,0.2427,0.30897,4.6057501953125,4.1238241015625,3.454673828125,2.9792394921875
33,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,339,0.182,0.23187,0.2474,0.31275,4.227134375,3.6642962890625,3.48904951171875,2.962703515625
34,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,349,0.1843,0.23632,0.2486,0.31395,4.37631015625,3.772098203125,3.47914404296875,2.9513123828125
