,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedexp,0,0,100,0.1,5,2,9,0.0346,0.03351,0.0211,0.02032,4.924767578125,4.91241380859375,5.23949765625,5.23937947265625
1,TinyImageNet,fedexp,0,0,100,0.1,5,2,19,0.0522,0.05939,0.0458,0.04828,4.7751111328125,4.72278099609375,4.9546779296875,4.93883046875
2,TinyImageNet,fedexp,0,0,100,0.1,5,2,29,0.0615,0.07212,0.0744,0.08642,5.097297265625,4.9282191015625,4.655184765625,4.58087818359375
3,TinyImageNet,fedexp,0,0,100,0.1,5,2,39,0.041,0.0518,0.1065,0.13009,7.335630078125,7.0019919921875,4.41076796875,4.206280859375
4,TinyImageNet,fedexp,0,0,100,0.1,5,2,49,0.0478,0.05403,0.1147,0.14498,9.134998046875,8.7204189453125,4.362619921875,4.0795621484375
5,TinyImageNet,fedexp,0,0,100,0.1,5,2,59,0.0301,0.03272,0.126,0.16457,24.44576171875,23.948870546875,4.2835984375,3.92882044921875
6,TinyImageNet,fedexp,0,0,100,0.1,5,2,69,0.0403,0.0475,0.1389,0.18487,18.69766015625,17.91117515625,4.2758314453125,3.792310166015625
7,TinyImageNet,fedexp,0,0,100,0.1,5,2,79,0.065,0.07855,0.1578,0.21671,12.5334953125,11.587796953125,4.366709375,3.667061630859375
8,TinyImageNet,fedexp,0,0,100,0.1,5,2,89,0.0373,0.04258,0.1642,0.23003,17.31251328125,16.7122084375,4.398133984375,3.609675830078125
9,TinyImageNet,fedexp,0,0,100,0.1,5,2,99,0.1188,0.15907,0.1701,0.24327,7.034028125,5.9832527734375,4.5232462890625,3.60947734375
10,TinyImageNet,fedexp,0,0,100,0.1,5,2,109,0.0557,0.06777,0.1869,0.27599,15.2167203125,14.281391484375,4.629253125,3.4695667578125
11,TinyImageNet,fedexp,0,0,100,0.1,5,2,119,0.1106,0.1476,0.1858,0.27795,7.6138044921875,6.5187500390625,4.5684744140625,3.41782798828125
12,TinyImageNet,fedexp,0,0,100,0.1,5,2,129,0.0545,0.06367,0.1906,0.2846,16.0639328125,15.2010034375,4.5666275390625,3.39040072265625
13,TinyImageNet,fedexp,0,0,100,0.1,5,2,139,0.128,0.17192,0.189,0.28817,8.4829,7.07903560546875,4.5933359375,3.38633458984375
14,TinyImageNet,fedexp,0,0,100,0.1,5,2,149,0.1025,0.12856,0.1938,0.29545,10.506413671875,9.2775744140625,4.5765162109375,3.3191148828125
15,TinyImageNet,fedexp,0,0,100,0.1,5,2,159,0.138,0.18436,0.1944,0.30153,8.1434490234375,6.63596556640625,4.54796875,3.2748458984375
16,TinyImageNet,fedexp,0,0,100,0.1,5,2,169,0.0412,0.04565,0.2011,0.31229,25.731059375,24.941779375,4.5567046875,3.203937275390625
17,TinyImageNet,fedexp,0,0,100,0.1,5,2,179,0.1023,0.13044,0.204,0.32471,9.9367921875,8.7439934765625,4.61177578125,3.161524951171875
18,TinyImageNet,fedexp,0,0,100,0.1,5,2,189,0.0698,0.08533,0.2033,0.32438,17.293855859375,16.286599921875,4.5936048828125,3.13652015625
19,TinyImageNet,fedexp,0,0,100,0.1,5,2,199,0.0591,0.06704,0.2028,0.32794,22.74301796875,21.735394609375,4.596799609375,3.120460126953125
20,TinyImageNet,fedexp,0,0,100,0.1,5,2,209,0.1196,0.15622,0.2052,0.32918,9.960822265625,8.6115351953125,4.531568359375,3.07184990234375
21,TinyImageNet,fedexp,0,0,100,0.1,5,2,219,0.0336,0.03905,0.2079,0.33731,35.21663359375,34.46566828125,4.5342080078125,3.027661279296875
22,TinyImageNet,fedexp,0,0,100,0.1,5,2,229,0.1293,0.1695,0.2117,0.33911,8.444891796875,7.05207482421875,4.5326740234375,3.010543544921875
23,TinyImageNet,fedexp,0,0,100,0.1,5,2,239,0.1352,0.18575,0.2158,0.35845,5.9644685546875,4.8566221875,4.540980859375,2.915588056640625
24,TinyImageNet,fedexp,0,0,100,0.1,5,2,249,0.1274,0.18523,0.2213,0.36272,5.8860021484375,4.8055586328125,4.495719140625,2.873838779296875
25,TinyImageNet,fedexp,0,0,100,0.1,5,2,259,0.0559,0.06476,0.2199,0.35997,9.33405234375,8.77930875,4.4583037109375,2.885130625
26,TinyImageNet,fedexp,0,0,100,0.1,5,2,269,0.0274,0.0288,0.2181,0.36103,11.22573671875,11.0656700390625,4.4293615234375,2.8529128515625
27,TinyImageNet,fedexp,0,0,100,0.1,5,2,279,0.0897,0.11556,0.2194,0.36169,7.9467123046875,7.03868056640625,4.5305236328125,2.887691953125
28,TinyImageNet,fedexp,0,0,100,0.1,5,2,289,0.0258,0.0277,0.2219,0.36496,24.1093203125,23.69572375,4.47630859375,2.84783251953125
29,TinyImageNet,fedexp,0,0,100,0.1,5,2,299,0.0441,0.0495,0.2209,0.36153,14.57691484375,14.00355578125,4.4774771484375,2.877908486328125
