,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,9,0.0099,0.00912,0.0054,0.00464,5.2913537109375,5.29267357421875,5.299394921875,5.29944083984375
1,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,19,0.0085,0.0088,0.0054,0.00505,5.2463076171875,5.246242421875,5.29823046875,5.2982490234375
2,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,29,0.011,0.01128,0.0061,0.00645,5.3152498046875,5.31983642578125,5.2920578125,5.2919958984375
3,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,39,0.0113,0.01177,0.0074,0.0075,5.3936314453125,5.3940757421875,5.286051171875,5.28589771484375
4,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,49,0.0142,0.01431,0.007,0.00855,5.143755078125,5.14480798828125,5.27904921875,5.278830078125
5,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,59,0.0128,0.01371,0.0104,0.01172,5.2927888671875,5.294100625,5.266569140625,5.26611126953125
6,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,69,0.0242,0.02484,0.0123,0.01303,5.4000609375,5.3818674609375,5.2516685546875,5.250960078125
7,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,79,0.0251,0.02678,0.0177,0.02015,5.093103515625,5.08087017578125,5.23090078125,5.22980166015625
8,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,89,0.0305,0.03003,0.0285,0.03143,5.4354013671875,5.4171015625,5.1915369140625,5.190217265625
9,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,99,0.0544,0.0562,0.0395,0.04241,4.6141001953125,4.5987580859375,5.1320322265625,5.13014328125
10,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,109,0.0714,0.07393,0.0487,0.05198,4.5734306640625,4.55474052734375,5.05464375,5.05192244140625
11,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,119,0.0504,0.05471,0.0708,0.06927,5.005616015625,4.97198236328125,4.9463818359375,4.94194154296875
12,TinyImageNet,fedprox,0,0.5,100,0.01,5,3,129,0.0533,0.05478,0.0848,0.08585,5.0239365234375,4.98942515625,4.846552734375,4.8400815625
