,task,mode,balance,distribution,n_clients,act_prob,n_epochs,seed,epoch,a1,a2,a3,a4,l1,l2,l3,l4
0,TinyImageNet,feddecorr,0,0,100,0.01,5,1,9,0.025,0.02611,0.0052,0.00497,5.0324271484375,5.02284890625,5.2980890625,5.2980555859375
1,TinyImageNet,feddecorr,0,0,100,0.01,5,1,19,0.0457,0.04631,0.0103,0.00983,4.9309146484375,4.8946423046875,5.2857275390625,5.28532134765625
2,TinyImageNet,feddecorr,0,0,100,0.01,5,1,29,0.0649,0.07191,0.0251,0.02352,4.7652349609375,4.70171259765625,5.26349453125,5.26254912109375
3,TinyImageNet,feddecorr,0,0,100,0.01,5,1,39,0.0685,0.08028,0.0377,0.03757,5.0355630859375,4.877395625,5.230401953125,5.22825962890625
4,TinyImageNet,feddecorr,0,0,100,0.01,5,1,49,0.0672,0.08145,0.0511,0.05349,5.5800509765625,5.32735625,5.189687109375,5.18434390625
5,TinyImageNet,feddecorr,0,0,100,0.01,5,1,59,0.0501,0.05937,0.0692,0.07605,5.9389619140625,5.803271015625,5.11848515625,5.107119921875
6,TinyImageNet,feddecorr,0,0,100,0.01,5,1,69,0.055,0.0646,0.0797,0.09403,6.2422755859375,6.085475234375,5.043625,5.0247066015625
7,TinyImageNet,feddecorr,0,0,100,0.01,5,1,79,0.0851,0.0959,0.0906,0.10661,5.544982421875,5.3311190234375,4.9756255859375,4.949392890625
8,TinyImageNet,feddecorr,0,0,100,0.01,5,1,89,0.0613,0.07368,0.0954,0.10918,6.409136328125,6.1721023046875,4.94512421875,4.91634904296875
9,TinyImageNet,feddecorr,0,0,100,0.01,5,1,99,0.0639,0.07994,0.1006,0.11531,7.9218423828125,7.59856716796875,4.8953150390625,4.86299318359375
10,TinyImageNet,feddecorr,0,0,100,0.01,5,1,109,0.0782,0.09791,0.1063,0.1229,8.852490625,8.2911515234375,4.8167783203125,4.7764298828125
11,TinyImageNet,feddecorr,0,0,100,0.01,5,1,119,0.0974,0.12149,0.1138,0.13161,5.163274609375,4.8364854296875,4.7606533203125,4.71333056640625
12,TinyImageNet,feddecorr,0,0,100,0.01,5,1,129,0.0933,0.11725,0.1214,0.14304,5.2914453125,4.947842890625,4.5861599609375,4.51639814453125
13,TinyImageNet,feddecorr,0,0,100,0.01,5,1,139,0.0957,0.12384,0.1263,0.15303,5.711541796875,5.28169873046875,4.5012736328125,4.417112734375
14,TinyImageNet,feddecorr,0,0,100,0.01,5,1,149,0.095,0.12182,0.1359,0.16137,5.944412109375,5.51735080078125,4.3298595703125,4.20610626953125
15,TinyImageNet,feddecorr,0,0,100,0.01,5,1,159,0.0751,0.09536,0.1402,0.16597,5.972585546875,5.6808255078125,4.296387109375,4.16221802734375
16,TinyImageNet,feddecorr,0,0,100,0.01,5,1,169,0.0774,0.09784,0.1435,0.16931,5.9535283203125,5.622265234375,4.2513515625,4.10219650390625
17,TinyImageNet,feddecorr,0,0,100,0.01,5,1,179,0.0882,0.11312,0.1468,0.1743,7.6261466796875,7.063163515625,4.196905859375,4.032328427734375
18,TinyImageNet,feddecorr,0,0,100,0.01,5,1,189,0.1261,0.15888,0.1497,0.18096,5.31006328125,4.76957990234375,4.1026466796875,3.896393564453125
19,TinyImageNet,feddecorr,0,0,100,0.01,5,1,199,0.0783,0.10428,0.153,0.18659,6.1499662109375,5.726130390625,4.0779251953125,3.852138740234375
20,TinyImageNet,feddecorr,0,0,100,0.01,5,1,209,0.102,0.13755,0.1575,0.19197,5.4436609375,4.94095240234375,4.03986064453125,3.778987685546875
21,TinyImageNet,feddecorr,0,0,100,0.01,5,1,219,0.1008,0.12684,0.1609,0.19578,6.1966451171875,5.7199751953125,4.01154306640625,3.71798208984375
22,TinyImageNet,feddecorr,0,0,100,0.01,5,1,229,0.1297,0.16872,0.164,0.19838,5.2992294921875,4.744135546875,3.991982421875,3.695824150390625
23,TinyImageNet,feddecorr,0,0,100,0.01,5,1,239,0.0799,0.10484,0.1676,0.2035,6.1126140625,5.73637466796875,3.97347119140625,3.648451962890625
24,TinyImageNet,feddecorr,0,0,100,0.01,5,1,249,0.0872,0.11323,0.1705,0.20522,6.784533984375,6.34708798828125,3.96609638671875,3.632576103515625
25,TinyImageNet,feddecorr,0,0,100,0.01,5,1,259,0.1196,0.13934,0.1713,0.20821,5.142376171875,4.72873111328125,3.94649033203125,3.616560146484375
26,TinyImageNet,feddecorr,0,0,100,0.01,5,1,269,0.1061,0.13784,0.1732,0.21044,5.1518654296875,4.748674140625,3.9431720703125,3.59928833984375
27,TinyImageNet,feddecorr,0,0,100,0.01,5,1,279,0.1239,0.15707,0.1716,0.21281,5.22828203125,4.72281865234375,3.93428408203125,3.580652763671875
28,TinyImageNet,feddecorr,0,0,100,0.01,5,1,289,0.1241,0.16161,0.174,0.21538,5.7745669921875,5.16652025390625,3.91940986328125,3.564904580078125
29,TinyImageNet,feddecorr,0,0,100,0.01,5,1,299,0.0915,0.12378,0.174,0.21749,6.0280603515625,5.52002380859375,3.9043556640625,3.5493720703125
30,TinyImageNet,feddecorr,0,0,100,0.01,5,1,309,0.0915,0.11466,0.1751,0.2206,5.6083033203125,5.2874953125,3.903738671875,3.53181181640625
31,TinyImageNet,feddecorr,0,0,100,0.01,5,1,319,0.1318,0.16964,0.1755,0.22231,4.852494140625,4.40326021484375,3.89178095703125,3.518996279296875
32,TinyImageNet,feddecorr,0,0,100,0.01,5,1,329,0.139,0.17785,0.1792,0.22391,5.9429134765625,5.278857578125,3.87494609375,3.50787416015625
33,TinyImageNet,feddecorr,0,0,100,0.01,5,1,339,0.1029,0.13041,0.18,0.22611,6.1236845703125,5.60238220703125,3.87301787109375,3.49560109375
34,TinyImageNet,feddecorr,0,0,100,0.01,5,1,349,0.1162,0.15132,0.182,0.22747,5.105101953125,4.66630060546875,3.868225,3.4858205859375
35,TinyImageNet,feddecorr,0,0,100,0.01,5,1,359,0.1058,0.1252,0.1809,0.2268,6.6163708984375,6.184372578125,3.86057294921875,3.488662080078125
36,TinyImageNet,feddecorr,0,0,100,0.01,5,1,369,0.1033,0.13398,0.1811,0.22877,6.06148515625,5.55935419921875,3.86250859375,3.4755751171875
37,TinyImageNet,feddecorr,0,0,100,0.01,5,1,379,0.0993,0.12572,0.1807,0.23038,6.18297109375,5.73095470703125,3.8523283203125,3.46850853515625
38,TinyImageNet,feddecorr,0,0,100,0.01,5,1,389,0.1431,0.18583,0.1842,0.23348,5.061876953125,4.485385693359375,3.856106640625,3.452322353515625
39,TinyImageNet,feddecorr,0,0,100,0.01,5,1,399,0.1321,0.17115,0.1854,0.23575,5.25203046875,4.70738390625,3.85397548828125,3.44059802734375
